video_id,title,views,language
qjfwsjflmWk,triplespeed Biketest - Back to School at Mugello with Pirellimoto and Old School Racing | Yamaha R1M,6138,German
859jsQuUbhg,Güldür Güldür Show 158. Bölüm Full HD Tek Parça,59166,German
yyOUsn_YpYY,WW2 LIVE: MEINE ERSTE V2 ROCKET | ViscaBarca,60358,German
tGsOX6v9j9Q,Robert Mugabe im Porträt: Vom Hoffnungsträger zum Despoten,7798,German
RBY1sQTAOuc,Folge 2810: Zweifel an der Hochzeit | Sturm der Liebe,57697,German
euswgQwXXTI,Spiegelblick 16. bis 22. November 2017,5556,German
iF6Hmc8Ui6A,สายธารหัวใจ SaiTarnHuaJai EP.5 ตอนที่ 2/9 | 15-11-60 | Ch3Thailand,52185,German
nAg6DNWwUkI,Sensation! 7000% Gewinn bei Bares für Rares vom 15.11.2017 | ZDF,57799,German
cHwirSio5os,900 PS Audi RS6 - BODENWAFFE / (engl.sub),95567,German
JepXeXmEh5o,ADVENTSKRANZ - WINTERWALD MIT SPECIAL EFFECT + GEWINNSPIEL,11080,German
twFq7B-A6kA,Ballon d’Or Gewinner geleakt! Zlatan zur WM in Russland? | KickNews,160771,German
dxicBvXv-DM,KenFM im Gespräch mit: Manfred Spitzer (Cyberkrank!),30053,German
eeAr4qfZgbw,Meteorit am 14.11.2017,6042,German
j_ACW9yAva0,Ufak Tefek Cinayetler 4. Bölüm,306398,German
sV3TdMAywPU,"Boran Ece | Lemon Juice Records Showcase - Sicily, ITA 2017 - PART 4",1229,German
FOiNdxPwp6c,Im Kreißsaal: Hochschwangere tanzt vor Geburt zu Shakira,6761,German
o1iu_dPG_Fo,Felix Lobrecht: Talent | 1LIVE Generation Gag,13381,German
aiS56O2_xzE,Welche Nation ist die Schlauste?,91571,German
pxXYmT6O6DA,WOWBIZ (14.11.2017) - Editie COMPLETA,28621,German
vhIdsFAGQuE,هيدا حكي الموسم 5 الحلقة  الرابعة - 14/11/2017,115225,German
PEqVa37qamw,Händler schätzen Verkaufsobjekt völlig falsch ein - Bares für Rares,23491,German
-4NbAU8JFXQ,Die 4 Todsünden für Beziehungen // Dr. Stefan Frädrich,19122,German
xcwilfhFGg4,Das Supertalent 2017 | Folge 10 am 18.11.2017 bei RTL und online bei TV NOW,11129,German
XITzQPy4lMM,FIFA 18: KRANKE Special Card DISCARDS! 81+ PACKS DISCARD QUARTETT!! 😱🔥,77395,German
tkLZCBWLNzY,CEREDO POMADE: WIN A GOPRO PACKAGE :: JANUARY 2018 ::,1158,German
h3q98ePhQxI,Lisa and Lena | Look At Me Now (Musical.ly),11224,German
Vz3sDWE_mUI,Clash Royale Cheat | 100% free,81144,German
h-5bMYY5ikY,Почему вата аплодировала в Киеве?,252056,German
XWRk2qDDlUw,Die Spieltags-PK vor dem Dortmund-Spiel,5301,German
wtn79_90pHM,SIMULACRA #08 - WAS IST HIER LOS? ● Let's Play Simulacra,17060,German
2E5bthgftKw,MY NEW 800 HP G500 4x4 TESTED TO THE LIMIT! | VLOG² 107,457171,German
9s1O0xFUzo4,HD Gruesse von Meeru,2463,German
woOc1XYR-OI,Typisch Schule... | Master Your Mind,21399,German
hJqK-1JwxRM,Stimmt das: T-Shirts aus echtem Blut? | Galileo | ProSieben,38326,German
uWxvtzPRB6g,Outtakes | 10 Jahre Liebscher & Bracht Special,9025,German
YbjzhM728pQ,Hat Dennis Nicenstein erfunden? Urlaub in Florida | MoinMoin mit Krogi und Dennis,18812,German
BXb9OPBTH3g,MÄDCHEN KÜSSEN IM CLUB - KISSING PRANK (CLUB EDITION),32343,German
Rip_9lytxy4,Farage: Wie viele Abgeordnete hier im EU-Parlament haben Geld von George Soros erhalten?,10062,German
WEO6AERgXzA,Kalp Atışı 20.Bölüm 2.Fragman,729578,German
0kgnCN7V3U4,5x WALKOUT + 11 INFORMS ⛔️💎 BESTE TOP 100 FUT CHAMPIONS REWARDS - Fifa 18 Pack Opening Ultimate Team,62980,German
1koD5D0fAJw,Evlatlık verilen Cemre'nin amcası telefonda! - Esra Erol'da 15 Kasım 2017,16369,German
752sMEfttao,Dolunay 20.Bölüm 2.Fragmanı,38367,German
1YEXXIWqkMM,[PREVIEW] BTS (방탄소년단) 2018 Season’s greetings coming,1002924,German
4iQW0_RcwNg,Es geht heftig zur Sache!  Marktgeflüster,2395,German
eSo29lAm4BQ,MIT DER FREUNDIN DES ANDEREN SCHLAFEN..?!,33984,German
ddpkoJrct60,Adını Sen Koy 218. Bölüm,162918,German
3LmKeofcJhM,Sanitätsausbildung | MALI | Folge 20,59461,German
x7UHtGZgpWQ,Soy Luna 2 - Die anderen treffen Juliana weinend in der Umkleide (Folge 58),2773,German
qFEjz7PJNjc,"Priyamanaval Episode 865, 15/11/17",465527,German
-u6-1jjzXgE,Der Blaulicht-Check | Reportage für Kinder | Checker Can,22058,German
ZSrLJmRaPOg,Neues Merch im Bamshop (bester Shop der Welt) | Bulien Jam,98965,German
ECfCYqNmylM,Good vybz only,1176,German
LkDBSF0FHHQ,NYSEinstein am 15.11.2017: Wirtschaftswachstum lähmt Börsenkurse,1263,German
jwWkmyVCpcQ,Endstation Crystal – Leben in der Drogenhölle - Doku 2017 (HD),4944,German
6NuYVQz694w,FIRST 16 WEEKS with a PUPPY (SOCIALISING A PUPPY) - Rene Outdog,1192,German
Z6ogBnCz8Rw,Wahrer Spielzeug-Schatz: Dampfbetriebenes Spielzeug von 1910 | Bares für Rares,9301,German
d0zd-Lpk5vM,Dr. Klengan klärt auf,67112,German
_P13_8HyzcM,Cristiano Ronaldo will angeblich weg von Real Madrid | SPORT1 TRANSFERMARKT,131380,German
b_uEWUwA5LE,"Eşkıya Dünyaya Hükümdar Olmaz 81.Bölüm Fragmanı, Yılmaz'ın Ölümü",204837,German
julasfuISPo,Unerklärliche Kettenreaktion nach dem Kochen | Auf Streife - Die Spezialisten | SAT.1 TV,54780,German
e1-s7keE0qQ,Вечер с Владимиром Соловьевым от 14.11.2017,242403,German
39OHaRDl9xo,"Be DiaVita - You are more, than you think!",11096,German
Cy5Fj99E59M,МастерШеф. Сезон 7. Выпуск 23. Часть 5 из 5 от 14.11.2017,76162,German
8VID_aE1cKo,"Նռան հատիկ, Սերիա 48 / Pomegranate seed / Nran hatik",100379,German
60BkFg3YHkM,10 Regeln für überragenden Erfolg,8217,German
ZXWnGD2mQWg,Komentarz Tygodnia:Berliński kucyk a sprawa polska,62128,German
41cs4r52lh0,Seenot-Übung: Selbstversuch – 12 Stunden in der Insel!,2237,German
7LDlNp1M4os,Jan will Holly zurück! 😲❤ | Köln 50667,10430,German
DQiTdEeIxA8,Ro Dar Ro (Family Feud) Haidari VS Sadat - Ep.121 / رو در رو - حیدری در مقابل سادات,17666,German
8tOWr648QJo,Bahnverkehr: Zug in Schleswig-Holstein entgleist,2800,German
44_9UvZUlQk,Lieblingskind Shania? Carmen Geiss reagiert auf Vorwürfe!,258633,German
NG0i463B7Z0,FIFA 18: WALKOUTS ESKALIEREN 😂WM PACK OPENING BATTLE 🤑😍🔥 FifaGaming vs Wakez,88557,German
IwC-jLGrsCY,Unser Universum: Stärker als die Sonne (Doku deutsch),3791,German
l3XscROl1aY,Marteria: Mein größter Traum wird wahr!,16170,German
H1oJQrx8-2Q,Die RACHE?! - der zweite Versuch gegen Despotar! 4er Duo Raid Despotar! Pokemon Go!,4149,German
ZNZ-uw_gTb0,Dean Freemann,1178,German
IWrsii8LPYA,Mountain Ziege René Part III - Das große Finale,1138,German
mtu9LrKlx8A,Bundesliga 12.Spieltag 2017/2018 (17/18) Komplett (FIFA 18 PROGNOSE) Deutsch (HD),4564,German
0xfbmlP6xKY,Köln 50667 | Vorschau | vom 15.11.2017,1599,German
ildOQV4fPro,Und wieder ein Beweis die AfD lässt sich nicht verbiegen mit Alice Weidel,4122,German
QipdBen7DO4,Imad selim RossDekoration kurdische Hochzeit ( Ala & Nalin ) By Dilocan Video Part 1,2897,German
0KurFBcmgKc,Sensationelle Dehnübung  - Mega Stretch für die Körperrückseite,3898,German
lkz1cC_b0_0,Bauer sucht Frau: Anna und Gerald sind verlobt,17643,German
lIl_hEbPUm0,Морозова (2017). 5 серия. Цена красоты / Детектив @ Русские сериалы,43745,German
abqute8AylE,"tagesschau 20:00 Uhr, 14.11.2017",7807,German
Rvz0ubliVDo,Immer mit mein Team - CARLOS CORTEZ x AMO49 x CHYN4,2130,German
SAtcuA4r334,TANJA SAVIC FEAT. CORONA X RIMSKI - OCI BOJE VISKIJA (OFFICIAL VIDEO),560192,German
AYvJ0zapsLg,Elif 603. Bölüm | Season 4 Episode 43,29147,German
O7rmGMBmFvA,Tafelspitz mit Meerrettichsauce,2811,German
CFs50nCn_Z4,(2/2) Wie verwendet man eine Oberfräse ?   |    Einstellung und Arbeitsweise,16874,German
arZ2SIXADL8,Meteorit über Deutschland - 15.11.2017,1573,German
e42s8_vMycU,Hitzige Debatte im Landtag von Schleswig-Holstein - Nach AfD-Antrag zum Thema Obdachlosigkeit,3395,German
AbXdi2sJUk0,Meinen HUND Goði in SIMS 4 erstellen!! - SIMS 4 | GamingWIthMelina,81913,German
OShSOWbDx9w,Gewinne einen VW Bulli T2!,20409,German
u6u9g0h8kaY,Flugzeug Prank - Teil 2 | #ThrowbackThursday | Circus HalliGalli | ProSieben,157879,German
kcBCqLRSsrg,Azzi Memo - AMG 2 ft. Eno (prod. von SOTT & TG) [Official HD Video],124492,German
acjnMqeUQVA,Ufo361 - TIFFANY (prod. von AT Beatz) [Official HD Video],182494,German
8d1KDFaf65U,Wie gesund ist Tanzverbot's Ernährung? | Der Selbstversuch,50011,German
K3kcDJBkbg8,Frei.Wild - Antiwillkommen  [Offizielles Video],89159,German
7pGMNgmT8Wk,6 Harry Potter Darsteller - FRÜHER vs. HEUTE [2017],186851,German
bNUlgjekT6w,Der Prototyp Student,343405,German
ToL4iNV8zkw,"Dschungelcamp Kandidaten 2018, Schleichwerbung bei den Geissens und die Bambi Verleihung | WALUEXTRA",63894,German
LkuAMnWNFQc,JP Performance - GTR sein Vater ! | Nissan Skyline R34 Fahrwerk,559228,German
Am9jWnliMII,Interaktiver Thriller 🎮 HIDDEN AGENDA #001,30817,German
WPWSfsvqoUA,Çukur 5. Bölüm Fragman,515216,German
E0y0u1NsjUw,"Ich esse ALLES mit flüssigem KÄSE ! (Döner,Donuts,Eis)",144843,German
1DNa9PcsKc8,Gronkh unterstützt Shlorox | World Wide Wohnzimmer wollen Webvideopreis übernehmen,99856,German
gDIyFiQGkbg,FIFA 18: MEIN BESTES TOP 100 PACK 🔥🔥,147625,German
SmMqPMP88-Q,"FIFA 18: XXL TOP 100 REWARDS! 22x INFORMS, HEROES & 100K PACKS 😱🔥",115228,German
_GASOjcaFlg,Wunderkinder: Diese 5-Jährigen Mädchen haben es drauf! | Galileo | ProSieben,72409,German
lmoUgqj5yVQ,FIFA 18: F8TAL ICON Maradona #01 - Koksnase legt los 🔥🔥,198241,German
Q_FAO1ZNKgo,Stephen Has A Drink For Trump... Or Tries To,597836,German
3xYaaKge2CU,Zensurwelle bei Youtube,30799,German
i3lIBd8w4zQ,SPRUNGBRETT VOLLEY FUßBALL CHALLENGE!!!,116877,German
wXWseMWAb28,Tagesdosis 15.11.2017 - Querfront-Preisverleihung abgesagt: Kein Raum für Ken Jebsen,40961,German
i02hFj5UZI4,Trump-Proofing America's Nukes: The Daily Show,798143,German
uyCnQgunBxg,DAS ENDE ??? | HELLO NEIGHBOR #22 | PrankBrosGames,55206,German
RAvOkXLYGKI,Diriliş Ertuğrul 96.Bölüm Fragmanı,375631,German
6W0jmBV3dvI,Ucho Prezesa odc. 25 - Gniazdo bocianie,529158,German
LJoWy7_fpy4,Folge 2811: Spontane Hochzeit | Sturm der Liebe,57960,German
bGMXMHjz8jQ,السليط الإخباري -  نهاية إيران | الحلقة (17) الموسم الرابع,105840,German
RX9Osj1jTkM,Dirk Müller - Horror! UN verzichtet auf Verbot autonom tötender Waffen,34653,German
Ocr05bj0ncc,Schul-Aus mit 15: Lisa und Lena pfeifen auf Mathe und Co.!,163906,German
0SjLM1SgCoY,Söz | 22.Bölüm - Fragman 1,755791,German
D6tsYyOMALg,Nimo - ZOEY (Handypreview),36381,German
wXmT_i1I6h4,Beni Affet 1256. Bölüm,159955,German
n7sWM0PwaRw,Folge 2016: Zunder in der staden Zeit (Dahoam is Dahoam v. 21.11.),10182,German
hPepAYsrp5w,FIFA 18 : F8TAL SQUAD BUILDER BATTLE 🔥🔥,107520,German
GTDtIs_bokU,Die Drei Fragezeichen Unter Hochspannung/High Strung (ORIGINAL)(SONDERFOLGE),33645,German
_TyO9I-fRJQ,Marzipan: Lübecks süße Versuchung | Wie geht das? | NDR,47421,German
4KuJ59WPeAE,İstanbullu Gelin 25. Bölüm 2. Fragman,967172,German
AH779vullK8,Beinahe-Crash wegen falscher Einbahnstraße | Auf Streife - Berlin | SAT.1 TV,60133,German
itFsX-OWNsA,Erstmal ist Schluss! - Die große Objektivreihe - x/32 📷 Krolop & Gerst,5167,German
yRBpOcpZHjY,Seda ve Uğur'la 49.Bölüm 2.Kısım | 16 Kasım 2017,24507,German
T834dusJpjU,Gaming-PC für 600€? Was taugt der ALDI-PC Medion Akoya P56000?,70618,German
oZQg3lo25Dc,Diego kennt die Wahrheit zwischen Holly und Chico!😡💔 | Köln 50667,42663,German
aUtQBkgL4cU,"Mario Barth - 50 Shades of Barth | Waldbühne Open Air: Männer sind bekloppt, aber sexy!",6216,German
2UWw3EhpIFc,"Die BESTEN Thermomix Anfänger Tipps, wenn der Thermomix NEU ist",7505,German
cnv0BcMxArg,SIMULACRA #09 - HaST dU SiE SChoN GeFUndEN? ● Let's Play Simulacra,15355,German
rMPkJ8UFbik,Мальцев и политическая виза,391505,German
l3T7jV0smfg,Winnetou - Spurensuche - bullyparade – TV-Comedyshow / 1999,3511,German
KYe8n1FJfJE,Pressekonferenz vor Berlin,5317,German
mwxe0uvwJlw,สายธารหัวใจ SaiTarnHuaJai EP.6 ตอนที่ 2/9 | 16-11-60 | Ch3Thailand,52842,German
BEqF3Y5Nrb0,Extra 3 vom 15.11.2017 | extra 3 | NDR,71471,German
LVahdnWE8rQ,Siyah Beyaz Aşk 6. Bölüm Fragmanı,504592,German
Wc0sZxzpZB8,"Gjyq në emision/ Fëmijët përballen me babain: Ti doje të na groposje, zhduku nga jeta jonë (pj.2)",39212,German
eO-I_veCtIs,10 psychologische Tricks mit denen du Gewicht verlieren wirst,6204,German
6ql2ZhEOLgc,Diriliş Ertuğrul 95. Bölüm - Ertuğrul Bey'in Alpleri ile Kavuşması,781498,German
JxkdwuEI5c8,Siyah İnci 8. Bölüm,201587,German
855Tyv5XVXQ,Ein Bambi von Sam Smith für Helene Fischer | Bambi 2017 | ARD,5112,German
zlGxFIBbVPQ,جو شو│الموسم الثاني│الحلقة 18│الرئيس الفيوتشرولوجي,242933,German
pM8U7ESZwFg,One More Light Live (Live Album Trailer) - Linkin Park,272730,German
ZI0oJGwHH34,► AfD - Prof. Dr. Jörg Meuthen - LETZTE REDE im Landtag - Liest der Finanzministerin die Leviten,12829,German
vE38YIJ1O0g,"Riesiger Hohlraum in der Cheops-Pyramide entdeckt: Alle Fakten, Spekulationen und Verschwörungen!",5476,German
vnI41KTWxas,Der WM-Fluch von Puma! Ancelotti neuer Italien-Trainer? | KickNews,146908,German
3r5ROOUXu6E,JUSTICE LEAGUE | Kritik & Review | 2017,48839,German
R9iYZgpGAVg,We Make Webvideopreis GEIL Again! | Offizielle Bewerbung,33477,German
vJI2UsIYBYs,Striebig Plattensäge aufstellen | WSV,22103,German
Xfy6b_7Y82c,Schwerer Unfall mit Schulbus in Brake,26062,German
nC4YWSQHPy8,Chat Duell #4 | Pen & Paper Special: Spitze Stifte gegen Animal Squad,40307,German
EfFG6SZxuJU,Wiese mähen: Mit Traktor und Mähwerk,31138,German
W6nCv3jQZ14,Fantastic Beasts: The Crimes of Grindelwald TEASER Analyse,15514,German
KqLA3MThm8I,Jogi Löw feiert De Rossis Einwechsel-Verweigerung | SPORT1,63903,German
WX0QfwCX30s,Roomtour der Maisonette Wohnung - Playmobilhaus 9219 neu eingerichtet - DoJos Spielzeugwelt,8839,German
TbhB_dzl7Ys,Baui live is life,21686,German
-zxqxPv6cEA,Nicht mehr Á̶͈Ļ̵̥̖͒̇͘L̶̍̇͜É̶̫̥̍̓̚I̶̥̲̦̽̓̚Ņ̴̙̟̮̆̈ | Simulacra #03,10012,German
47ZdhBxWjKM,JUSTICE LEAGUE Kritik Review (2017),49255,German
We_UPiT9JqI,Yeşim ailesini arıyor  - Müge Anlı İle Tatlı Sert 16 Kasım,20274,German
JHsbX5GT0Gg,Eis am Stiel selber machen feat. EisohneWaffel (inkl. Rezept) Mori kocht,19303,German
pftEGQ33fP0,Lippes Leselust - Folge 4,23767,German
s0sQC7rxPzc,SKK PAINTBALL CHALLENGE! ⚡,40962,German
h33GrBoPih0,DAS REGT EINFACH JEDEN AUF!,36349,German
zY1F30sitwE,"Indian Neuheiten 2018 - Scout FTR1200, Scout Sixty, Springfield Dark Horse, Roadmaster Elite",7366,German
sp_Q1p5p9gU,Wie du MASSIVE ERGEBNISSE erzielst,5013,German
rbVEFg_MVz8,Alle hoffen auf Sabines Versagen | Germany’s next Topmodel 2017 | ProSieben,76674,German
9s8NPuy-fsQ,فصل سیزدهم ستاره افغان - گزینش هرات / Afghan Star Season 13 - Herat Auditions,20945,German
5YbDyNgk-dI,2 GEGEN 1 FUßBALL CHALLENGE!!! (ft. SPECIAL ADIDAS Predator PRO ),63857,German
6b2KUcPvsHI,Kanatsız Kuşlar 23. Bölüm Fragmanı,80140,German
IqTkJ72p5Ws,Hero League Auditions Pt. 2 | Gute Arbeit Originals,23110,German
pB1CbKuQpYU,FIFA 18 KARRIERE ⚽ S01E37 • Hansa Rostock vs. Hallescher FC • LET'S PLAY,3342,German
WsouDYLaxMo,Außerirdische in unserer Nachbarschaft? - Clixoom Science & Fiction,35314,German
xbYnrSkz00w,Unfassbare Militär Training!,5210,German
PMAnOY3K4es,Julien Bam hat sich optisch total verändert!,97230,German
ZKwvluTGDaI,Window Dressing,3114,German
dgSlQZTnunk,KINDERSERIEN ERRATEN ! mit BESTRAFUNG,30621,German
h8WgqBZjBZk,Trotz Überrestaurierung hoher Wert! - Hunzinger Schiebestuhl um 1890 | Bares für Rares,26351,German
xZBTg8AzhOE,Heute im Neo Magazin Investigative: Unternehmen Reichspark | NEO MAGAZIN ROYALE,68851,German
tETQaX2pIiE,Kim Kardashian Plays '5 Second Rule',1623989,German
dwUWvzQF_sw,"November 16, 2017",1977868,German
tSVmGDOX4uo,"Paige mit Backstage Heat, Bryan wird wieder wrestlen, CM Punk Deal mit Young Bucks| WWE NEWS 82/2017",22699,German
KTEFonCLyac,THE KILLING OF A SACRED DEER Trailer German Deutsch (2017),21778,German
R6DKdXEuBz8,Şevkat Yerimdar 26. Bölüm 2. Tanıtımı,259829,German
9LbpYZoLm6c,"Freni patladı, kimseye çaktırmadı!",255232,German
Y_G-xUluOTE,Destiny-2-DLC vorgestellt - Marvel Heroes wird abgeschaltet - News,41468,German
39mivDbyWe8,Glücklich verheiratet - 92/17,29072,German
TetcSIXO_5I,Zadruga - Miljan i Marko se potukli - 15.11.2017.,278403,German
gYm93WBwEis,Harald Lesch beantwortet Fragen von Studenten | Harald Lesch,63151,German
_pu9JesdkFA,Mann in FERNBEZIEHUNG verliebt machen - 6 goldene Regeln,3470,German
WgQtfA2dxxE,60 минут. Кто разваливает Америку? От 15.11.17,163081,German
1pf67Kqgojo,Lorde - Green Light | Selina Edbauer Cover | The Voice of Germany 2017 | Blind Audition,16911,German
-L7FVtCugUM,Wo war Captain REX während der Order 66? [Kanon],89352,German
BYnw2QOvRc4,Geplanter Racheakt endet unerwartet | Moslem begegnet Jesus | ERF MenschGott,3472,German
LbivmYlVJLc,dance with a spanish horse | #FMA Majestic Horses,18836,German
cNLrdnsp8ys,Dirk Müller und Gerald Hörhan über den kommenden CRASH,19350,German
3SbuVxjYPQI,Deutsche Helden – Unser Vermächtnis aus 2000 Jahren,4778,German
Ly8He-5cc_Q,#heiseshow: Firefox 57 - Ein Quantum Trost oder echter Neuanfang?,4565,German
NGCKGz_OxHQ,Attacke auf Steffi Jones: In der Frauen-Nationalmannschaft eskaliert die Lage,4107,German
e3fpq997mBg,Paluch List w butelce prod. Sergiusz (OFFICIAL VIDEO),249002,German
GNCDYzP-OdY,🆕 Ryszard Legutko merytorycznie MIAŻDŻY antyPOLSKĄ ORG*Ę w PE - MEGA OSTRO🔥🔥🔥[CAŁOŚĆ],89700,German
ELycORaq9CQ,Gute Nacht Gruß für dich mit lieben Grüßen von mir🌙💌,9757,German
-qHx6aW6YeA,Interessante Einblicke bei Tedescos Kabinengespräch-Premiere,4610,German
AtPmhHaDtKw,Peru vs Nueva Zelanda 2-0 RESUMEN PERÚ AL MUNDIAL [Goals-Highlights] Repechaje Rusia 2018,1618565,German
rq0tItM8gYE,Kampf um Wohnraum - Gentrifizierung in Berlin I Y-Kollektiv Dokumentation,26371,German
hC5r7Pc1jyg,Chemotherapie ist Mord! - DAS sagen Onkologen über ihre eigene Behandlung! [AUFGEDECKT],2969,German
2no_dZ8J6Ao,Tschüß Lightroom? Hallo Luminar! Rabatt-Code.,2897,German
VhqmuM28Tk4,Rita Ora @ The Voice of Germany,211721,German
4W4-YXRNedE,Rita Ora sings at The Voice Of Germany [HD],148334,German
hhxwpVQi0sM,XATAR - STATUS QUO ► Prod. von MAESTRO,298339,German
3NXYFrknGEw,Experiment - Was richtet eine Metall Wurfkarte an einer Wassermelone an?,117167,German
d6sX1L1LMi8,JP Performance - Es Lebt! | Projekt Upgewixxt,547437,German
Kim9veWgV0k,15 BASTELN LIFE HACKS UND DIYs FÜR DIE SCHULE,178414,German
nz45DMMcjPs,Andre bekommt eine gebl*sen??? Kim wird doch weiter gemobbt? Vorschau Berlin Tag & Nacht 20.11-24.11,163148,German
iPuurPZJR0c,FIFA 18 ⚽️ 029: Auftakt zum ENDSPURT!,52397,German
OI2o5oPxfDs,Bizim Hikaye 10. Bölüm - Tek Parça - Full Bölüm,623047,German
5i5_NkljOOU,"Buchteln – süße, gefüllte Wölkchen aus dem Backofen mit Nougat & Mohn",77061,German
LOGKoDZ3HdI,Wir VERLOSEN den 43.000-EURO-PC - HÖLLENMASCHINE 8 | #Gaming-PC,121347,German
nR4v4l_u4SE,Play69 ✖️ ROCKAFELLA ✖️ [ official Video ],113361,German
rIVjs_VucKA,DIY: hübsche Weihnachtsdeko mit Sterneneffekt [How to] Deko Kitchen,11444,German
3UHIvJfznI8,Flat Tire Long Jump Challenge! |Sick Series #32,221353,German
f6-Kg2v3v6s,HOTEL TRANSSILVANIEN 3: Ein Monster Urlaub Trailer German Deutsch (2018),38788,German
x6SioXmI8do,Fantastic Beasts: The Crimes of Grindelwald International - First Look,294430,German
2qEZOvtpodo,Alice Merton No Roots Cover / Parodie by Studiotechniker Nullinger,8167,German
gOkkrN3H8Nw,Al Franken Faces Groping Accusations & Roy Moore Stays on Defense: The Daily Show,776465,German
KCkGeinf3-A,Edle Adventskränze,13649,German
gyHmMhlkzIU,Lisa and Lena | Santa's Coming For Us (Musical.ly),18444,German
YGG-J4gbXhc,Krieg ich ENDLICH den FIFA POKAL von DNER?,87512,German
uzesINeELsU,What?! Victoria’s Secret-Show ohne Gigi Hadid!,38438,German
Eo9iyJ9tn7w,Neumond im Skorpion am 18.11.2017 Alle Zeichen auf Neubeginn!,5400,German
b-nD1r89qvE,1 Tag in Holgers Werkstatt - Teil 4 | Wo ist das Kühlwasser-Leck im Benz & Holgers Entschuldigung,55948,German
q9Li7mHroWY,Hund | Reportage für Kinder | Anna und die Haustiere,11393,German
6VpFKEWdJQk,DIE HEFTIGSTE FOLGE !!! | HELLO NEIGHBOR #23 | PrankBrosGames,31588,German
QEcz7iSzDRM,"62 Diamanten sind der Grund für diesen Preis - Brosche, 750er Gold | Bares für Rares",44873,German
